Date,AVG,MAX,MIN,Total,High_temp,Avg_temp
05.01.2015,1.767494542,2.045394,0.001767495,42.42368366,0,-6.73
06.01.2015,1.879129625,2.122799,0.00187913,45.10311481,-6.7,-8.91
07.01.2015,1.985405875,2.243265,0.001985406,47.65397166,-9.4,-12.32
08.01.2015,2.057341542,2.240975,0.002057342,49.38049737,-8.9,-14.63
09.01.2015,1.953244375,2.128072,0.001953244,46.88194827,-6.1,-8.45
10.01.2015,1.860396083,1.979734,0.001860396,44.65334799,-8.9,-13.59
11.01.2015,1.687261167,1.848006,0.001687261,40.49780495,2.8,-3.22
12.01.2015,1.750953167,1.954773,0.001750953,42.02658348,2.2,0.38
13.01.2015,1.837302083,2.050525,0.001837302,44.09913966,-3.3,-6.79
14.01.2015,1.910999333,2.053841,0.001910999,45.86795075,-4.4,-7.4
15.01.2015,1.841254167,1.996889,0.001841254,44.19393998,-1.1,-4.68
16.01.2015,1.788393125,1.938242,0.001788393,42.92516342,0.6,-1.77
17.01.2015,1.576312542,1.688093,0.001576313,37.83476698,10,0.36
18.01.2015,1.489608,1.682459,0.001489608,35.75376556,7.2,4.44
19.01.2015,1.662687875,1.846124,0.001662688,39.90801947,3.3,1.12
20.01.2015,1.730610875,1.940944,0.001730611,41.53833429,1.1,-0.34
21.01.2015,1.773638667,1.958137,0.001773639,42.57106155,1.7,0.48
22.01.2015,1.772058167,1.9629,0.001772058,42.53313273,1.1,-0.45
23.01.2015,1.726791083,1.89226,0.001726791,41.44660678,1.1,-0.8
24.01.2015,1.575790708,1.743053,0.001575791,37.82229742,-0.6,-1.82
25.01.2015,1.538965167,1.747487,0.001538965,36.93845199,1.7,0.43
26.01.2015,1.747018542,1.957972,0.001747019,41.93215174,-1.7,-3.4
27.01.2015,1.85892,2.104436,0.00185892,44.61804521,-5.6,-6.76
28.01.2015,1.879627875,2.025296,0.001879628,45.1149758,-4.4,-8.7
29.01.2015,1.86195,2.040911,0.00186195,44.69070472,3.3,-1.82
30.01.2015,1.854805667,2.0329,0.001854806,44.51922556,-0.6,-6.05
31.01.2015,1.73752225,1.827758,0.001737522,41.70410102,-2.2,-8.3
01.02.2015,1.608940208,1.77906,0.00160894,38.61795461,2.2,-0.87
02.02.2015,1.807182958,2.092738,0.001807183,43.37629273,3.9,-4.18
03.02.2015,1.907076375,2.046704,0.001907076,45.77378869,-3.3,-7.75
04.02.2015,1.765802417,1.919818,0.001765802,42.38294539,5.6,0.7
05.02.2015,1.875789375,2.105683,0.001875789,45.02292835,-3.9,-9.63
06.02.2015,1.88935075,2.060245,0.001889351,45.34836949,-2.2,-7.56
07.02.2015,1.586106958,1.727011,0.001586107,38.0698817,7.8,1.62
08.02.2015,1.448406292,1.618119,0.001448406,34.76481897,11.7,8.05
09.02.2015,1.700652417,1.944312,0.001700652,40.81930467,6.7,-1.29
10.02.2015,1.783289208,1.937798,0.001783289,42.80266387,-0.6,-4.76
11.02.2015,1.789208417,1.934597,0.001789208,42.94472759,2.8,-2.59
12.02.2015,1.847223542,2.11002,0.001847224,44.33732409,0.6,-6.28
13.02.2015,1.926026667,2.105359,0.001926027,46.22867331,-7.2,-11.65
14.02.2015,1.772342,1.981781,0.001772342,42.5399639,-2.2,-7.59
15.02.2015,1.864146833,2.061238,0.001864147,44.74345125,-15,-17.33
16.02.2015,2.046885958,2.208835,0.002046886,49.12952077,-12.2,-16.58
17.02.2015,1.955175958,2.094238,0.001955176,46.92827437,-6.7,-11.05
18.02.2015,1.9815985,2.220318,0.001981599,47.5625679,-6.7,-9.25
19.02.2015,2.095895792,2.314347,0.002095896,50.30591134,-14.4,-16.18
20.02.2015,2.074602042,2.244704,0.002074602,49.79477038,-11.7,-16.8
21.02.2015,1.817282958,1.924774,0.001817283,43.61853487,1.1,-4.69
22.02.2015,1.622265042,1.805223,0.001622265,38.93779011,0.6,-1.63
23.02.2015,1.897634042,2.122597,0.001897634,45.54723913,-5.6,-12.03
24.02.2015,1.969993583,2.130849,0.001969994,47.28394881,-3.3,-11.51
25.02.2015,1.854875458,1.998442,0.001854875,44.52086617,0.6,-3.45
26.02.2015,1.896451792,2.086202,0.001896452,45.51882755,-6.1,-8.03
27.02.2015,1.910974375,2.065648,0.001910974,45.86736353,-8.3,-12.39
28.02.2015,1.7460525,1.839992,0.001746052,41.90884779,-3.9,-10.14
01.03.2015,1.645081333,1.798751,0.001645081,39.48539748,1.1,-1.6
02.03.2015,1.771536792,1.94199,0.001771537,42.5205983,0.6,-3.52
03.03.2015,1.808540958,1.957423,0.001808541,43.40875077,9.4,-0.78
04.03.2015,1.762626833,1.959039,0.001762627,42.30676743,6.7,1.35
05.03.2015,1.898386625,2.122452,0.001898387,45.56530174,-2.2,-8.58
06.03.2015,1.913519208,2.071264,0.001913519,45.9284477,-5,-11.53
07.03.2015,1.680995083,1.787719,0.001680995,40.3473524,4.4,-1.8
08.03.2015,1.464556,1.620028,0.001464556,33.68787405,7.2,4.27
09.03.2015,1.530035708,1.667914,0.001530036,36.72405648,11.1,6.39
10.03.2015,1.584003125,1.722883,0.001584003,38.01938347,7.2,4.28
11.03.2015,1.576098583,1.71556,0.001576099,37.82965923,6.1,5.06
12.03.2015,1.611110292,1.782731,0.00161111,38.67004245,10,3.35
13.03.2015,1.56007725,1.718063,0.001560077,37.4451337,14.4,6.87
14.03.2015,1.430823042,1.546573,0.001430823,34.34273183,12.8,8.18
15.03.2015,1.398777292,1.555215,0.001398777,33.57361039,7.8,3.79
16.03.2015,1.52040875,1.677762,0.001520409,36.49300969,18.9,9.82
17.03.2015,1.540271042,1.748387,0.001540271,36.9697952,14.4,7.1
18.03.2015,1.626616583,1.782923,0.001626617,39.04220917,6.7,0.8
19.03.2015,1.605279625,1.765704,0.00160528,38.53008359,7.8,2.72
20.03.2015,1.575897125,1.762908,0.001575897,37.82487138,5.6,3.38
21.03.2015,1.394860125,1.51523,0.00139486,33.47955448,12.8,6.69
22.03.2015,1.358056417,1.552229,0.001358056,32.59626564,4.4,0.37
23.03.2015,1.580175667,1.74847,0.001580176,37.92754623,3.3,-1.93
24.03.2015,1.554391667,1.709835,0.001554392,37.30866578,8.3,2.83
25.03.2015,1.558313875,1.732028,0.001558314,37.4028249,20.6,8.31
26.03.2015,1.548157375,1.704423,0.001548157,37.15903113,9.4,6.44
27.03.2015,1.603023792,1.754021,0.001603024,38.47592965,2.8,-0.1
28.03.2015,1.577223583,1.730319,0.001577224,37.85667512,-1.7,-5.92
29.03.2015,1.432853167,1.52113,0.001432853,34.39143142,7.2,-0.97
30.03.2015,1.460667708,1.603353,0.001460668,35.05909048,11.1,6.86
31.03.2015,1.482615958,1.644422,0.001482616,35.58591152,15,7.38
01.04.2015,1.478495167,1.635337,0.001478495,35.48699931,14.4,5.63
02.04.2015,1.433663792,1.562928,0.001433664,34.41092903,20.6,11.2
03.04.2015,1.305419167,1.433312,0.001305419,31.33280004,17.2,13.81
04.04.2015,1.269343375,1.396113,0.001269343,30.46690773,8.9,5.6
05.04.2015,1.192309958,1.322494,0.00119231,28.617955,17.2,10.75
06.04.2015,1.387080875,1.537137,0.001387081,33.2928666,20,12.46
07.04.2015,1.397151792,1.547973,0.001397152,33.53458952,16.7,14.23
08.04.2015,1.446637833,1.635943,0.001446638,34.72239203,21.1,16.76
09.04.2015,1.464288292,1.661411,0.001464288,35.14604616,24.4,16.85
10.04.2015,1.432461875,1.646491,0.001432462,34.38216539,19.4,16.23
11.04.2015,1.233872,1.33621,0.001233872,29.61549932,13.3,9.98
12.04.2015,1.201978375,1.374208,0.001201978,28.85005839,20,11.68
13.04.2015,1.429204167,1.626463,0.001429204,34.3039571,26.7,19.22
14.04.2015,1.419974292,1.575199,0.001419974,34.08237959,17.2,14.21
15.04.2015,1.431738042,1.583408,0.001431738,34.36472958,18.9,13.24
16.04.2015,1.437979708,1.593277,0.00143798,34.51454569,15.6,11.88
17.04.2015,1.429393,1.619906,0.001429393,34.30848273,21.7,16.43
18.04.2015,1.271198,1.428142,0.001271198,30.51145261,25,17.3
19.04.2015,1.187174583,1.33602,0.001187175,28.49471438,21.7,15.63
20.04.2015,1.402992833,1.594615,0.001402993,33.67482701,22.8,15.4
21.04.2015,1.405875125,1.566106,0.001405875,33.74397639,13.9,10.76
22.04.2015,1.479810208,1.641716,0.00147981,35.51856801,12.2,6.6
23.04.2015,1.526578333,1.660344,0.001526578,36.64106845,6.7,4.03
24.04.2015,1.465948708,1.624972,0.001465949,35.18586139,13.3,5.72
25.04.2015,1.298293375,1.417332,0.001298293,31.16175792,11.7,6.67
26.04.2015,1.228097875,1.341495,0.001228098,29.47691982,14.4,9.88
27.04.2015,1.354566167,1.532169,0.001354566,32.51247609,8.9,6.05
28.04.2015,1.415335583,1.558402,0.001415336,33.97102915,17.2,10.3
29.04.2015,1.443875667,1.602172,0.001443876,34.65606349,20.6,13.25
30.04.2015,1.422997792,1.566663,0.001422998,34.15493808,15,11.96
01.05.2015,1.411377958,1.581924,0.001411378,33.87606571,20,13.32
02.05.2015,1.286863167,1.401101,0.001286863,30.88740525,22.2,15.54
03.05.2015,1.252089667,1.430535,0.00125209,30.05283588,25,17.78
04.05.2015,1.501282625,1.775853,0.001501283,36.03406164,27.2,19.49
05.05.2015,1.571403292,1.767351,0.001571403,37.71701933,23.3,18.78
06.05.2015,1.659160583,1.982666,0.001659161,39.82349749,28.3,20.93
07.05.2015,1.735907,2.073056,0.001735907,41.6655787,29.4,22.38
08.05.2015,1.796488292,2.217641,0.001796488,43.11973493,30.6,23.66
09.05.2015,1.753470958,2.162773,0.001753471,42.087221,30.6,25.05
10.05.2015,1.763368208,2.192321,0.001763368,42.32479445,30.6,25.01
11.05.2015,1.991481583,2.521144,0.001991482,47.80007262,30.6,24.69
12.05.2015,1.6699885,1.906833,0.001669989,40.08330249,22.2,18.8
13.05.2015,1.425578167,1.562275,0.001425578,34.21686528,12.2,9.92
14.05.2015,1.467738583,1.628589,0.001467739,35.2288238,20,12.45
15.05.2015,1.537878,1.759205,0.001537878,36.91237062,26.1,19.49
16.05.2015,1.508353542,1.708797,0.001508354,36.20370366,25,21.34
17.05.2015,1.570700708,1.90054,0.001570701,37.70028981,26.1,21.78
18.05.2015,1.865637667,2.330187,0.001865638,44.77950169,27.8,22.25
19.05.2015,1.763808792,2.105933,0.001763809,42.33528251,24.4,19.94
20.05.2015,1.49762575,1.643864,0.001497626,35.94616099,12.8,10.87
21.05.2015,1.497955625,1.68217,0.001497956,35.95411662,12.2,10.39
22.05.2015,1.473329542,1.645088,0.00147333,35.36302889,20,12.93
23.05.2015,1.325360292,1.435752,0.00132536,31.81140944,22.2,13.73
24.05.2015,1.334928125,1.544351,0.001334928,32.04115561,26.7,18.78
25.05.2015,1.586138167,1.954169,0.001586138,38.07085789,27.8,22.7
26.05.2015,1.838539625,2.216436,0.00183854,44.12900781,26.7,23.13
27.05.2015,1.845688542,2.227097,0.001845689,44.30059963,27.2,22.45
28.05.2015,1.84063425,2.231901,0.001840634,44.17929638,26.7,22.05
29.05.2015,1.838733417,2.331903,0.001838733,44.13377448,30,23.08
30.05.2015,1.747337375,2.100737,0.001747337,41.93994682,27.8,22.92
31.05.2015,1.710443167,2.059034,0.001710443,41.05440719,28.3,22.55
01.06.2015,1.495742292,1.640036,0.001495742,35.90095227,15.6,11.46
02.06.2015,1.491980292,1.663211,0.00149198,35.81068368,17.2,14.2
03.06.2015,1.534814625,1.728381,0.001534815,36.83881573,21.7,16.71
04.06.2015,1.644722292,1.921615,0.001644722,39.47690298,25,19.51
05.06.2015,1.728118292,2.153111,0.001728118,41.47872196,27.8,21.06
06.06.2015,1.499590708,1.717011,0.001499591,35.9933951,23.9,19.8
07.06.2015,1.546636167,1.936838,0.001546636,37.12275302,28.9,21.24
08.06.2015,1.86930525,2.202273,0.001869305,44.86739945,26.1,23.43
09.06.2015,1.708652792,1.967314,0.001708653,41.01134468,23.9,19.8
10.06.2015,1.878289917,2.381218,0.00187829,45.08321939,30,22.83
11.06.2015,2.149792,2.624179,0.002149792,51.59978412,31.7,26.87
12.06.2015,2.114228625,2.628339,0.002114229,50.74623168,32.2,25.03
13.06.2015,1.87008925,2.271005,0.001870089,44.88628496,28.3,23.48
14.06.2015,1.822909875,2.272547,0.00182291,43.75393428,29.4,23.25
15.06.2015,2.03692775,2.523167,0.002036928,48.89082813,28.3,24.32
16.06.2015,2.014307042,2.379714,0.002014307,48.34776504,27.2,23.62
17.06.2015,1.697605375,1.934583,0.001697605,40.74616289,22.2,19.03
18.06.2015,1.927385458,2.391154,0.001927385,46.26157147,28.9,23.13
19.06.2015,1.801810417,2.160462,0.00180181,43.24741407,25,21.01
20.06.2015,1.629165667,1.88341,0.001629166,39.1034902,24.4,21.45
21.06.2015,1.757722917,2.1843,0.001757723,42.18929378,28.9,23.89
22.06.2015,2.033975833,2.478288,0.002033976,48.8199343,29.4,24.6
23.06.2015,2.074156417,2.491678,0.002074156,49.78432191,28.3,25.43
24.06.2015,1.832633667,2.191245,0.001832634,43.98723371,26.1,21.12
25.06.2015,1.727018667,1.98977,0.001727019,41.45216652,23.9,19.84
26.06.2015,1.780663458,2.150284,0.001780663,42.73985573,27.2,21.39
27.06.2015,1.559993042,1.732507,0.001559993,37.44312706,23.9,20.41
28.06.2015,1.37500925,1.496912,0.001375009,33.0030953,18.9,16.46
29.06.2015,1.533680083,1.81285,0.00153368,36.81167006,23.9,17.53
30.06.2015,1.644384792,1.976691,0.001644385,39.46885772,25,19.5
01.07.2015,1.630321833,1.931366,0.001630322,39.13128732,23.9,19.42
02.07.2015,1.643827083,1.952524,0.001643827,39.45544799,25,20.07
03.07.2015,1.578847667,2.079788,0.001578848,37.89600421,26.1,20.23
04.07.2015,1.556711458,1.87181,0.001556711,37.36450508,26.7,22.15
05.07.2015,1.544091958,1.940171,0.001544092,37.06169281,27.8,21.42
06.07.2015,1.879978042,2.268982,0.001879978,45.12362384,27.2,23.57
07.07.2015,2.018919458,2.525224,0.002018919,48.45861316,29.4,23.97
08.07.2015,1.81180325,1.998693,0.001811803,43.48709031,22.8,20.64
09.07.2015,1.892645042,2.295289,0.001892645,45.42767083,27.2,22.29
10.07.2015,1.693696,1.926244,0.001693696,40.65232563,22.8,20.13
11.07.2015,1.652847833,2.017319,0.001652848,39.67201982,27.8,22.54
12.07.2015,1.564599083,1.862727,0.001564599,37.55380689,26.1,20.83
13.07.2015,1.871165958,2.335324,0.001871166,44.91219136,26.7,23
14.07.2015,1.921574333,2.352495,0.001921574,46.12205999,26.7,22.07
15.07.2015,1.819064292,2.148169,0.001819064,43.66151205,23.9,21.42
16.07.2015,1.686515708,2.073468,0.001686516,40.48013867,26.1,19.49
17.07.2015,1.829896333,2.222434,0.001829896,43.92156616,28.3,22.73
18.07.2015,2.036718875,2.469078,0.002036719,48.88576083,30.6,27.08
19.07.2015,2.068306042,2.513443,0.002068306,49.64392882,31.1,26.41
20.07.2015,2.141541625,2.584383,0.002141542,51.40172707,29.4,24.79
21.07.2015,2.055562417,2.520451,0.002055562,49.33807607,28.3,23.89
22.07.2015,1.764631708,2.096822,0.001764632,42.35502422,25,20.24
23.07.2015,1.823117792,2.246125,0.001823118,43.75889807,27.2,21.48
24.07.2015,1.844667833,2.332341,0.001844668,44.27620685,29.4,22.2
25.07.2015,1.842440458,2.300257,0.00184244,44.22271554,30,24.16
26.07.2015,1.909928042,2.328223,0.001909928,45.84251306,29.4,24.77
27.07.2015,2.151757083,2.645959,0.002151757,51.64696987,31.7,25.79
28.07.2015,2.24461075,2.700622,0.002244611,53.87560548,32.8,26.6
29.07.2015,2.334865083,2.804025,0.002334865,56.04190322,32.8,27.28
30.07.2015,2.282123083,2.690799,0.002282123,54.7759292,30.6,26.62
31.07.2015,2.027136083,2.456041,0.002027136,48.6557512,30,24.18
01.08.2015,1.810394625,2.147138,0.001810395,43.45343034,27.8,23.67
02.08.2015,1.785615333,2.273214,0.001785615,42.85882861,30,23.98
03.08.2015,1.914155125,2.351325,0.001914155,45.94399039,27.8,22.54
04.08.2015,1.889236208,2.330912,0.001889236,45.34589104,27.8,22.18
05.08.2015,1.848588958,2.24733,0.001848589,44.37023277,26.1,21.74
06.08.2015,1.649041708,1.841214,0.001649042,39.5804929,21.7,18.97
07.08.2015,1.670468,1.954283,0.001670468,40.09485842,25,20.6
08.08.2015,1.684916125,2.053999,0.001684916,40.4417276,28.3,23
09.08.2015,1.826091458,2.243651,0.001826091,43.83026657,28.9,24.91
10.08.2015,2.027839333,2.399289,0.002027839,48.67257316,28.9,24.46
11.08.2015,1.979487958,2.350679,0.001979488,47.51204315,27.2,23.53
12.08.2015,1.7762815,2.093002,0.001776282,42.63462706,25.6,20.91
13.08.2015,1.698913625,2.017167,0.001698914,40.77764478,25.6,19.33
14.08.2015,1.829047125,2.308134,0.001829047,43.90127001,30,22.91
15.08.2015,1.851726292,2.327209,0.001851726,44.44561179,30,24.49
16.08.2015,1.937957,2.460035,0.001937957,46.51536793,31.1,25.38
17.08.2015,2.14759,2.684968,0.00214759,51.54699471,31.7,26.05
18.08.2015,1.97901325,2.272124,0.001979013,47.50057112,26.7,23.33
19.08.2015,2.124389792,2.682801,0.00212439,50.99016432,31.1,25.27
20.08.2015,2.04089175,2.405799,0.002040892,48.98585073,26.7,23.93
21.08.2015,1.754512708,2.130744,0.001754513,42.11219201,25,20
22.08.2015,1.569366708,1.90429,0.001569367,37.66827623,26.1,20.09
23.08.2015,1.615547375,2.075228,0.001615547,38.77682939,27.8,21.07
24.08.2015,1.819826,2.184964,0.001819826,43.67983061,25.6,22.05
25.08.2015,1.577132708,1.79617,0.001577133,37.85455988,21.1,17.62
26.08.2015,1.509545417,1.68263,0.001509545,36.23228368,20,16.68
27.08.2015,1.54852175,1.754708,0.001548522,37.16782678,21.1,18
28.08.2015,1.619666125,1.969552,0.001619666,38.87557784,26.1,19.63
29.08.2015,1.613537,2.018036,0.001613537,38.72852119,28.3,21.47
30.08.2015,1.779625583,2.226237,0.001779626,42.71502164,27.8,23.71
31.08.2015,2.0552585,2.593315,0.002055259,49.33085463,31.1,25
01.09.2015,2.132092542,2.651447,0.002132093,51.17500667,31.7,25.43
02.09.2015,2.176070375,2.646385,0.00217607,52.23051363,32.2,26.05
03.09.2015,2.124579,2.58646,0.002124579,50.99460916,31.7,25.1
04.09.2015,2.11152675,2.629973,0.002111527,50.68138561,31.1,25.1
05.09.2015,1.896629792,2.392171,0.00189663,45.5234057,30,23.79
06.09.2015,1.846584333,2.293421,0.001846584,44.32216585,31.1,24.89
07.09.2015,1.945175667,2.471778,0.001945176,46.6886349,32.2,26
08.09.2015,2.1580795,2.735081,0.00215808,51.79880332,32.8,26.06
09.09.2015,2.102229417,2.646946,0.002102229,50.45825728,31.1,24.49
10.09.2015,1.773593375,1.924076,0.001773593,42.56994044,23.3,20.32
11.09.2015,1.7048315,2.06506,0.001704832,40.9197276,26.7,20.06
12.09.2015,1.429709125,1.550725,0.001429709,34.31600086,19.4,15.68
13.09.2015,1.287250875,1.425537,0.001287251,30.89673508,17.2,13.7
14.09.2015,1.451116333,1.67974,0.001451116,34.82992431,22.8,16.26
15.09.2015,1.552981375,1.850538,0.001552981,37.27495807,26.1,18.27
16.09.2015,1.670172542,2.04616,0.001670173,40.087859,27.8,20.28
17.09.2015,1.717938167,2.125447,0.001717938,41.2343611,28.3,20.7
18.09.2015,1.744001583,2.146952,0.001744002,41.8599307,28.3,21.13
19.09.2015,1.641268708,1.997445,0.001641269,39.39408935,27.8,22.06
20.09.2015,1.388701542,1.586655,0.001388702,33.33181375,22.2,16.62
21.09.2015,1.485891667,1.74297,0.001485892,35.66463035,22.8,16.65
22.09.2015,1.563252667,1.844319,0.001563253,37.52147313,23.9,18.66
23.09.2015,1.590999917,1.904804,0.001591,38.18749539,26.1,18.82
24.09.2015,1.608989542,1.943293,0.00160899,38.61930289,26.7,19.82
25.09.2015,1.564147083,1.85203,0.001564147,37.54294774,25,19.34
26.09.2015,1.423769792,1.592066,0.00142377,34.17349226,23.9,18.98
27.09.2015,1.372075833,1.613236,0.001372076,32.93280668,23.9,19.44
28.09.2015,1.573929667,1.809219,0.00157393,37.77769672,22.2,19.15
29.09.2015,1.632921708,1.814234,0.001632922,39.19356979,21.1,20.21
30.09.2015,1.5181235,1.669547,0.001518124,36.43815319,17.8,16.29
01.10.2015,1.431737625,1.596352,0.001431738,34.36473252,18.3,14.37
02.10.2015,1.399832583,1.548221,0.001399833,33.59893145,12.8,10.59
03.10.2015,1.298306042,1.427664,0.001298306,31.16207227,11.1,8.75
04.10.2015,1.258233292,1.4302,0.001258233,30.20028869,17.8,13.28
05.10.2015,1.399523042,1.568073,0.001399523,33.591522,21.7,14.67
06.10.2015,1.440411292,1.65906,0.001440411,34.57297191,23.9,16.9
07.10.2015,1.460113083,1.638354,0.001460113,35.04581393,21.7,18.02
08.10.2015,1.474450667,1.689636,0.001474451,35.38998156,23.9,17.15
09.10.2015,1.464633708,1.679118,0.001464634,35.15435422,21.1,17.7
10.10.2015,1.290801542,1.427211,0.001290802,30.9819563,17.2,12.62
11.10.2015,1.237347125,1.418797,0.001237347,29.69898838,20.6,12.57
12.10.2015,1.418104583,1.620465,0.001418105,34.03754999,23.3,15.69
13.10.2015,1.475102042,1.655587,0.001475102,35.40558116,17.2,15.19
14.10.2015,1.452928333,1.600621,0.001452928,34.873335,13.9,11.87
15.10.2015,1.447241583,1.592117,0.001447242,34.73683881,17.2,11.34
16.10.2015,1.389105292,1.536131,0.001389105,33.34145363,12.8,9.45
17.10.2015,1.315724917,1.468985,0.001315725,31.58018403,6.7,4.9
18.10.2015,1.308460042,1.484552,0.00130846,31.40583532,6.7,3.2
19.10.2015,1.446557125,1.589065,0.001446557,34.72040807,15,6.34
20.10.2015,1.437506208,1.575732,0.001437506,34.50316368,21.1,14.45
21.10.2015,1.426735833,1.581689,0.001426736,34.24466985,21.7,14.56
22.10.2015,1.429977958,1.627454,0.001429978,34.32252986,20.6,16.99
23.10.2015,1.384995542,1.531233,0.001384996,33.24281061,17.8,11.64
24.10.2015,1.288283167,1.417031,0.001288283,30.9215026,18.9,14.06
25.10.2015,1.227380208,1.405611,0.00122738,29.45975922,16.7,12.91
26.10.2015,1.401662167,1.575975,0.001401662,33.64287104,13.9,8.38
27.10.2015,1.447531375,1.592491,0.001447531,34.74379447,14.4,9.2
28.10.2015,1.458478125,1.636463,0.001458478,35.0065714,17.8,14.15
29.10.2015,1.409527792,1.533784,0.001409528,33.83161172,16.7,11.45
30.10.2015,1.434202667,1.573045,0.001434203,34.42387268,8.9,7.12
31.10.2015,1.324821458,1.438398,0.001324821,31.79847954,12.8,9.82
01.11.2015,1.285991478,1.47622,0.001285991,29.5805675,18.3,13.94
02.11.2015,1.404642125,1.593055,0.001404642,33.7144101,19.4,12.61
03.11.2015,1.432592458,1.612816,0.001432592,34.38526584,22.8,13.2
04.11.2015,1.463825042,1.676597,0.001463825,35.13494289,24.4,16.33
05.11.2015,1.479721792,1.693497,0.001479722,35.5164977,24.4,19.03
06.11.2015,1.464078542,1.697581,0.001464079,35.14104812,20.6,18.32
07.11.2015,1.292006583,1.437001,0.001292007,31.0108883,12.2,8.84
08.11.2015,1.289371542,1.469071,0.001289372,30.94767673,11.1,5.51
09.11.2015,1.457771833,1.654473,0.001457772,34.9896377,13.3,6.74
10.11.2015,1.472296,1.655325,0.001472296,35.33823309,12.2,10.27
11.11.2015,1.459169917,1.64603,0.00145917,35.02318466,11.1,8
12.11.2015,1.493899417,1.674051,0.001493899,35.85675544,18.3,10.28
13.11.2015,1.495404042,1.674379,0.001495404,35.89286828,10,7.1
14.11.2015,1.3902315,1.520671,0.001390231,33.36846829,7.8,5.35
15.11.2015,1.329313917,1.490704,0.001329314,31.90635535,16.7,9.6
16.11.2015,1.447606917,1.61205,0.001447607,34.7456271,16.7,9.6
17.11.2015,1.454430125,1.64814,0.00145443,34.90942702,17.8,12.2
18.11.2015,1.452827042,1.637746,0.001452827,34.87094103,17.8,14.65
19.11.2015,1.45661325,1.637503,0.001456613,34.96181357,17.2,14.43
20.11.2015,1.480461042,1.636366,0.001480461,35.53418331,8.9,4.55
21.11.2015,1.400709167,1.531665,0.001400709,33.61995377,13.3,6.02
22.11.2015,1.430687458,1.651233,0.001430687,34.33958235,3.9,0.58
23.11.2015,1.594639708,1.783646,0.00159464,38.27473288,2.2,-1.52
24.11.2015,1.563680208,1.718763,0.00156368,37.53160901,7.8,2.9
25.11.2015,1.536395458,1.685957,0.001536395,36.87671489,13.9,5.79
26.11.2015,1.293088125,1.386692,0.001293088,31.03679607,17.8,11.38
27.11.2015,1.308078708,1.48172,0.001308079,31.39668011,17.8,13.93
28.11.2015,1.330987167,1.524159,0.001330987,31.94654848,15,8.26
29.11.2015,1.389874458,1.614234,0.001389874,33.3599925,4.4,3.27
30.11.2015,1.556804667,1.748994,0.001556805,37.36661936,7.2,3.31
01.12.2015,1.512852125,1.71289,0.001512852,36.31167825,13.9,9.97
02.12.2015,1.496158333,1.68622,0.001496158,35.91098387,9.4,7.45
03.12.2015,1.586173708,1.803145,0.001586174,38.0715599,3.9,2.19
04.12.2015,1.54580675,1.685213,0.001545807,37.10259457,7.8,3.76
05.12.2015,1.481437542,1.634174,0.001481438,35.55761809,8.3,0.6
06.12.2015,1.454784917,1.664273,0.001454785,34.91795851,7.8,1.26
07.12.2015,1.599100792,1.800558,0.001599101,38.38182026,8.3,1.79
08.12.2015,1.613012417,1.783898,0.001613012,38.71569652,7.8,3.05
09.12.2015,1.569852375,1.731836,0.001569852,37.67976026,13.3,6.48
10.12.2015,1.525288167,1.725009,0.001525288,36.61016782,12.8,8.84
11.12.2015,1.501501375,1.689721,0.001501501,36.03922572,16.1,11.58
12.12.2015,1.3690805,1.551153,0.001369081,32.8608536,20,16.2
13.12.2015,1.3156025,1.568967,0.001315603,31.57734589,17.8,15.12
14.12.2015,1.483115667,1.740645,0.001483116,35.59800124,17.2,13.45
15.12.2015,1.520224625,1.744945,0.001520225,36.48865769,10.6,7.48
16.12.2015,1.509013708,1.702857,0.001509014,36.21954238,13.3,8.83
17.12.2015,1.531587333,1.739257,0.001531587,36.76136838,11.7,7.77
18.12.2015,1.629997125,1.840071,0.001629997,39.1234027,1.1,-0.62
19.12.2015,1.584606375,1.771082,0.001584606,38.03391027,0,-1.95
20.12.2015,1.526238042,1.731123,0.001526238,36.63297189,4.4,-0.88
21.12.2015,1.586099542,1.776044,0.0015861,38.06975273,10.6,8.08
22.12.2015,1.509323333,1.701014,0.001509323,36.22697185,16.1,12.34
23.12.2015,1.48438625,1.672701,0.001484386,35.62842857,17.2,13.2
24.12.2015,1.319853125,1.454028,0.001319853,31.6792502,17.2,13.47
25.12.2015,1.260116,1.374554,0.001260116,30.24541993,13.3,9.83
26.12.2015,1.302737958,1.494981,0.001302738,31.26851002,13.3,10.15
27.12.2015,1.323737292,1.566046,0.001323737,31.77258611,18.9,11.66
28.12.2015,1.557015792,1.802134,0.001557016,37.37173971,5,2.76
29.12.2015,1.520973875,1.713649,0.001520974,36.50660914,11.1,8.05
30.12.2015,1.50460475,1.69472,0.001504605,36.11371483,8.9,5.99
31.12.2015,1.508744625,1.707659,0.001508745,36.21308891,5,1.48
01.01.2016,1.444127667,1.623065,0.001444128,34.66213264,1.7,-0.47
02.01.2016,1.499610667,1.684877,0.001499611,35.99384199,1.7,-1.13
03.01.2016,1.519959292,1.747022,0.001519959,36.4822915,1.1,-0.05
04.01.2016,1.68259025,1.95274,0.00168259,40.38580301,-2.2,-4.95
05.01.2016,1.787893958,1.970398,0.001787894,42.91321508,-3.3,-8.9
06.01.2016,1.754426958,1.914327,0.001754427,42.10991751,5,-3.92
07.01.2016,1.681463167,1.812655,0.001681463,40.3586118,7.8,-1.15
